mdds_stc,state_name,mdds_dtc,district_name,mdds_sub_dt,sub-district_name,mdds_plcn,area_name
3,PUNJAB,43,Firozpur,236,Jalalabad,34928,Chak Maujdinwala (200)
3,PUNJAB,43,Firozpur,236,Jalalabad,34929,Chak Romwala (201)
3,PUNJAB,43,Firozpur,236,Jalalabad,34930,Chak Manewala (195)
3,PUNJAB,43,Firozpur,236,Jalalabad,34931,Chak Arainwala (194)
3,PUNJAB,43,Firozpur,236,Jalalabad,34932,Araianwala (193)
3,PUNJAB,43,Firozpur,236,Jalalabad,34933,Sawahwala (192)
3,PUNJAB,43,Firozpur,236,Jalalabad,34934,Chak Kathgarh (190)
3,PUNJAB,43,Firozpur,236,Jalalabad,34935,Chak Sawah Wala (191)
3,PUNJAB,43,Firozpur,236,Jalalabad,34936,Chak Saidoke (120)
3,PUNJAB,43,Firozpur,236,Jalalabad,34937,Ghanga Kalan (123)
3,PUNJAB,43,Firozpur,236,Jalalabad,34938,Ghanga Khurd (124)
3,PUNJAB,43,Firozpur,236,Jalalabad,34939,Ladhuwala Uttar (125)
3,PUNJAB,43,Firozpur,236,Jalalabad,34940,Chak Sohlewala (119)
3,PUNJAB,43,Firozpur,236,Jalalabad,34941,Janisar (116)
3,PUNJAB,43,Firozpur,236,Jalalabad,34942,Chak Janisar (118)
3,PUNJAB,43,Firozpur,236,Jalalabad,34943,Chak Jandwala (212)
3,PUNJAB,43,Firozpur,236,Jalalabad,34944,Jandwala (211)
3,PUNJAB,43,Firozpur,236,Jalalabad,34945,Chak Dhab Khushal Joyia (205)
3,PUNJAB,43,Firozpur,236,Jalalabad,34946,Dhab Khushal Joya (206)
3,PUNJAB,43,Firozpur,236,Jalalabad,34947,Arnianwala (204)
3,PUNJAB,43,Firozpur,236,Jalalabad,34948,Chak Arniwala (203)
3,PUNJAB,43,Firozpur,236,Jalalabad,34949,Dhab Karyal (202)
3,PUNJAB,43,Firozpur,236,Jalalabad,34950,Chak Balochanwala (207)
3,PUNJAB,43,Firozpur,236,Jalalabad,34951,Chak Gulam Rasulwala  (208)
3,PUNJAB,43,Firozpur,236,Jalalabad,34952,Chak Qabarwala (209)
3,PUNJAB,43,Firozpur,236,Jalalabad,34953,Chak Panj Kohi (210)
3,PUNJAB,43,Firozpur,236,Jalalabad,34954,Chak Roranwala (213)
3,PUNJAB,43,Firozpur,236,Jalalabad,34955,Ratta Khera (48)
3,PUNJAB,43,Firozpur,236,Jalalabad,34956,Chak Khuranj (214)
3,PUNJAB,43,Firozpur,236,Jalalabad,34957,Khuranj (215)
3,PUNJAB,43,Firozpur,236,Jalalabad,34958,Chak Gheruwala (216)
3,PUNJAB,43,Firozpur,236,Jalalabad,34959,Chak Rohiwala (217)
3,PUNJAB,43,Firozpur,236,Jalalabad,34960,Roranwala Urf Tarewali (218)
3,PUNJAB,43,Firozpur,236,Jalalabad,34961,Kathgarh (219)
3,PUNJAB,43,Firozpur,236,Jalalabad,34962,Paliwala (220)
3,PUNJAB,43,Firozpur,236,Jalalabad,34963,Chak Paliwala  (221)
3,PUNJAB,43,Firozpur,236,Jalalabad,34964,Chak Sarian (222)
3,PUNJAB,43,Firozpur,236,Jalalabad,34965,Sarian (223)
3,PUNJAB,43,Firozpur,236,Jalalabad,34966,Chak Chhapriwala (224)
3,PUNJAB,43,Firozpur,236,Jalalabad,34967,Lakhowali  (225)
3,PUNJAB,43,Firozpur,236,Jalalabad,34968,Chak Kherewala (226)
3,PUNJAB,43,Firozpur,236,Jalalabad,34969,Chak Dumal (227)
3,PUNJAB,43,Firozpur,236,Jalalabad,34970,Bahmaniwala (199)
3,PUNJAB,43,Firozpur,236,Jalalabad,34971,Totianwala (198)
3,PUNJAB,43,Firozpur,236,Jalalabad,34972,Chak Sotrian (232)
3,PUNJAB,43,Firozpur,236,Jalalabad,34973,Chak Singhewala (229)
3,PUNJAB,43,Firozpur,236,Jalalabad,34974,Chak Lakhowali (228)
3,PUNJAB,43,Firozpur,236,Jalalabad,34975,Chak Punnawali (230)
3,PUNJAB,43,Firozpur,236,Jalalabad,34976,Singhewala (231)
3,PUNJAB,43,Firozpur,236,Jalalabad,34977,Chak Khundwala (234)
3,PUNJAB,43,Firozpur,236,Jalalabad,34978,Chak Bhabra (233)
3,PUNJAB,43,Firozpur,236,Jalalabad,34979,Chak Lamochar (246)
3,PUNJAB,43,Firozpur,236,Jalalabad,34980,Chak Sukhera (247)
3,PUNJAB,43,Firozpur,236,Jalalabad,34981,Sukhera Bodal (248/360)
3,PUNJAB,43,Firozpur,236,Jalalabad,34982,Lamochar Kalan Uttar (245)
3,PUNJAB,43,Firozpur,236,Jalalabad,34983,Lamochar Kalan Hithar (361)
3,PUNJAB,43,Firozpur,236,Jalalabad,34984,Fattuwala (354/325)
3,PUNJAB,43,Firozpur,236,Jalalabad,34985,Gatti Hasal (353)
3,PUNJAB,43,Firozpur,236,Jalalabad,34986,Chak Bazida (367)
3,PUNJAB,43,Firozpur,236,Jalalabad,34987,Chak Gariban Sandar (363)
3,PUNJAB,43,Firozpur,236,Jalalabad,34988,Lamochar Khurd (243)
3,PUNJAB,43,Firozpur,236,Jalalabad,34989,Chak Tahliwala (366)
3,PUNJAB,43,Firozpur,236,Jalalabad,34990,Chak Khewa (368)
3,PUNJAB,43,Firozpur,236,Jalalabad,34991,Ghubhaya (242)
3,PUNJAB,43,Firozpur,236,Jalalabad,34992,Maujewala (244)
3,PUNJAB,43,Firozpur,236,Jalalabad,34993,Chak Mohamdewala (241)
3,PUNJAB,43,Firozpur,236,Jalalabad,34994,Chak Mochanwala (240)
3,PUNJAB,43,Firozpur,236,Jalalabad,34995,Bhamba Wattu Uttar (239)
3,PUNJAB,43,Firozpur,236,Jalalabad,34996,Bhamba Wattu Hithar (371)
3,PUNJAB,43,Firozpur,236,Jalalabad,34997,Jala Lakheke Hithar (369/370)
3,PUNJAB,43,Firozpur,236,Jalalabad,34998,Lakheke Musahib Uttar (238)
3,PUNJAB,43,Firozpur,236,Jalalabad,34999,Chak Bhamba Wattu (235)
3,PUNJAB,43,Firozpur,236,Jalalabad,35000,Chak Hamid Saidoke (236)
3,PUNJAB,43,Firozpur,236,Jalalabad,35001,Hamid Saide Ke (237)
3,PUNJAB,43,Firozpur,236,Jalalabad,35002,Extended Area Block No.22 (OG)
3,PUNJAB,43,Firozpur,237,Fazilka,35003,Jamal Ke (310)
3,PUNJAB,43,Firozpur,237,Fazilka,35004,Lakhe Ke Hithar (311)
3,PUNJAB,43,Firozpur,237,Fazilka,35005,Lakhewali Asli (312)
3,PUNJAB,43,Firozpur,237,Fazilka,35006,Behak Hasta Hithar (318)
3,PUNJAB,43,Firozpur,237,Fazilka,35007,Ghurka (314)
3,PUNJAB,43,Firozpur,237,Fazilka,35008,Behak Hasta Uttar (307)
3,PUNJAB,43,Firozpur,237,Fazilka,35009,Lakhe Ke Uttar (309)
3,PUNJAB,43,Firozpur,237,Fazilka,35010,Laduka (308)
3,PUNJAB,43,Firozpur,237,Fazilka,35011,Taro Bari (221)
3,PUNJAB,43,Firozpur,237,Fazilka,35012,Kirianwala (220)
3,PUNJAB,43,Firozpur,237,Fazilka,35013,Ahal Bodla (222)
3,PUNJAB,43,Firozpur,237,Fazilka,35014,Hauj Alias Gander (219)
3,PUNJAB,43,Firozpur,237,Fazilka,35015,Haujkhas (218)
3,PUNJAB,43,Firozpur,237,Fazilka,35016,Sahiwala (212)
3,PUNJAB,43,Firozpur,237,Fazilka,35017,Halimwala (211)
3,PUNJAB,43,Firozpur,237,Fazilka,35018,Roranwala (210)
3,PUNJAB,43,Firozpur,237,Fazilka,35019,Naukerian (209)
3,PUNJAB,43,Firozpur,237,Fazilka,35020,Jandwala Bhimeshah (203)
3,PUNJAB,43,Firozpur,237,Fazilka,35021,Pakan (202)
3,PUNJAB,43,Firozpur,237,Fazilka,35022,Bananwala (200)
3,PUNJAB,43,Firozpur,237,Fazilka,35023,Mulianwali  (198)
3,PUNJAB,43,Firozpur,237,Fazilka,35024,Arniwala Sheikh Subhan (199)
3,PUNJAB,43,Firozpur,237,Fazilka,35025,Mahuana  (205)
3,PUNJAB,43,Firozpur,237,Fazilka,35026,Jhotianwali (204)
3,PUNJAB,43,Firozpur,237,Fazilka,35027,Aliana  (208)
3,PUNJAB,43,Firozpur,237,Fazilka,35028,Ghatianwali Bodla  (207)
3,PUNJAB,43,Firozpur,237,Fazilka,35029,Ghatianwali Jattan (206)
3,PUNJAB,43,Firozpur,237,Fazilka,35030,Chak Kheowali (214)
3,PUNJAB,43,Firozpur,237,Fazilka,35031,Chak Pakhi (213)
3,PUNJAB,43,Firozpur,237,Fazilka,35032,Jore Jand Urf Chimnewala (217)
3,PUNJAB,43,Firozpur,237,Fazilka,35033,Jorki Andhewali (215)
3,PUNJAB,43,Firozpur,237,Fazilka,35034,Ojhanwali (216)
3,PUNJAB,43,Firozpur,237,Fazilka,35035,Deepulana (223)
3,PUNJAB,43,Firozpur,237,Fazilka,35036,Shaman Khanka (225)
3,PUNJAB,43,Firozpur,237,Fazilka,35037,Theh Kalandar (224)
3,PUNJAB,43,Firozpur,237,Fazilka,35038,Behak Khas (306)
3,PUNJAB,43,Firozpur,237,Fazilka,35039,Saido Ke Uttar Urf Chandmari (302)
3,PUNJAB,43,Firozpur,237,Fazilka,35040,Saido Ke Hithar (303)
3,PUNJAB,43,Firozpur,237,Fazilka,35041,Naulan (304)
3,PUNJAB,43,Firozpur,237,Fazilka,35042,Gulam Rasul (305)
3,PUNJAB,43,Firozpur,237,Fazilka,35043,Walle Shah Uttar  (317)
3,PUNJAB,43,Firozpur,237,Fazilka,35044,Walle Shah Hithar (316)
3,PUNJAB,43,Firozpur,237,Fazilka,35045,Hasta Kalan (298)
3,PUNJAB,43,Firozpur,237,Fazilka,35046,Mahatam Nagar (319)
3,PUNJAB,43,Firozpur,237,Fazilka,35047,Chak Rohela (321)
3,PUNJAB,43,Firozpur,237,Fazilka,35048,Rohela Teje Ka (322)
3,PUNJAB,43,Firozpur,237,Fazilka,35049,Muhar Khiwa (325)
3,PUNJAB,43,Firozpur,237,Fazilka,35050,Muhar Jamsher (326)
3,PUNJAB,43,Firozpur,237,Fazilka,35051,Muhar Sona Urf Nakike  (277)
3,PUNJAB,43,Firozpur,237,Fazilka,35052,Muazzam (278)
3,PUNJAB,43,Firozpur,237,Fazilka,35053,Dona Sakandri (320)
3,PUNJAB,43,Firozpur,237,Fazilka,35054,Kawanwali (297)
3,PUNJAB,43,Firozpur,237,Fazilka,35055,Ganjuana (296)
3,PUNJAB,43,Firozpur,237,Fazilka,35056,Gagan Ke (295)
3,PUNJAB,43,Firozpur,237,Fazilka,35057,Rana  (299)
3,PUNJAB,43,Firozpur,237,Fazilka,35058,Ramnagar Urf Jatwali (300)
3,PUNJAB,43,Firozpur,237,Fazilka,35059,Lashkardin Urf Ghaniani (301)
3,PUNJAB,43,Firozpur,237,Fazilka,35060,Lalanwali (233)
3,PUNJAB,43,Firozpur,237,Fazilka,35061,Jorki Kankarwali (232)
3,PUNJAB,43,Firozpur,237,Fazilka,35062,Chak Banwala (226)
3,PUNJAB,43,Firozpur,237,Fazilka,35063,Chak Dabwala (227)
3,PUNJAB,43,Firozpur,237,Fazilka,35064,Chahlanwali (228)
3,PUNJAB,43,Firozpur,237,Fazilka,35065,Tahliwala Bodla (229)
3,PUNJAB,43,Firozpur,237,Fazilka,35066,Islamwala (181)
3,PUNJAB,43,Firozpur,237,Fazilka,35067,Tahliwala Jattan (182)
3,PUNJAB,43,Firozpur,237,Fazilka,35068,Dhabwala Kalan (183)
3,PUNJAB,43,Firozpur,237,Fazilka,35069,Dhippanwali (184)
3,PUNJAB,43,Firozpur,237,Fazilka,35070,Ghurianan (177)
3,PUNJAB,43,Firozpur,237,Fazilka,35071,Muradwala Dalsingh (146)
3,PUNJAB,43,Firozpur,237,Fazilka,35072,Burj Hanumangarh (178)
3,PUNJAB,43,Firozpur,237,Fazilka,35073,Koharianwali (145)
3,PUNJAB,43,Firozpur,237,Fazilka,35074,Jhumianwali (136)
3,PUNJAB,43,Firozpur,237,Fazilka,35075,Mamu Khera (144)
3,PUNJAB,43,Firozpur,237,Fazilka,35076,Kandhwala Hazar Khan  (179)
3,PUNJAB,43,Firozpur,237,Fazilka,35077,Kamalwala (180)
3,PUNJAB,43,Firozpur,237,Fazilka,35078,Katehra (143)
3,PUNJAB,43,Firozpur,237,Fazilka,35079,Bodiwala Pitha (142)
3,PUNJAB,43,Firozpur,237,Fazilka,35080,Khui Khera (241)
3,PUNJAB,43,Firozpur,237,Fazilka,35081,Sajrana  (239)
3,PUNJAB,43,Firozpur,237,Fazilka,35082,Singhpura (238)
3,PUNJAB,43,Firozpur,237,Fazilka,35083,Kikarwala Rupa (237)
3,PUNJAB,43,Firozpur,237,Fazilka,35084,Patti Puran  (230)
3,PUNJAB,43,Firozpur,237,Fazilka,35085,Abhun (231)
3,PUNJAB,43,Firozpur,237,Fazilka,35086,Choharianwali (236)
3,PUNJAB,43,Firozpur,237,Fazilka,35087,Panchanwali (234)
3,PUNJAB,43,Firozpur,237,Fazilka,35088,Badha  (291)
3,PUNJAB,43,Firozpur,237,Fazilka,35089,Killi (292)
3,PUNJAB,43,Firozpur,237,Fazilka,35090,Miani Basti (293)
3,PUNJAB,43,Firozpur,237,Fazilka,35091,Salem Shah (294)
3,PUNJAB,43,Firozpur,237,Fazilka,35092,Sultanpura (290)
3,PUNJAB,43,Firozpur,237,Fazilka,35093,Awa Urf Waryampura (289)
3,PUNJAB,43,Firozpur,237,Fazilka,35094,Kotha Alias Lukmanpura (284)
3,PUNJAB,43,Firozpur,237,Fazilka,35095,Alam Shah (288)
3,PUNJAB,43,Firozpur,237,Fazilka,35096,Muhammad Islam (286)
3,PUNJAB,43,Firozpur,237,Fazilka,35097,Muhammad Amira (279)
3,PUNJAB,43,Firozpur,237,Fazilka,35098,Gulshah  (287)
3,PUNJAB,43,Firozpur,237,Fazilka,35099,Muhammad Pira (285)
3,PUNJAB,43,Firozpur,237,Fazilka,35100,Muhammad Usman (280)
3,PUNJAB,43,Firozpur,237,Fazilka,35101,Bakhu Shah (282)
3,PUNJAB,43,Firozpur,237,Fazilka,35102,Khokhar (276)
3,PUNJAB,43,Firozpur,237,Fazilka,35103,Jiwanpura (275)
3,PUNJAB,43,Firozpur,237,Fazilka,35104,Kandar Ke (268)
3,PUNJAB,43,Firozpur,237,Fazilka,35105,Nur Muhammad (269)
3,PUNJAB,43,Firozpur,237,Fazilka,35106,Jhangar (266)
3,PUNJAB,43,Firozpur,237,Fazilka,35107,Qutabdin Urf Beriwala (270)
3,PUNJAB,43,Firozpur,237,Fazilka,35108,Qadar Baksh (273)
3,PUNJAB,43,Firozpur,237,Fazilka,35109,Mambeke (274)
3,PUNJAB,43,Firozpur,237,Fazilka,35110,Kabul Shah Hithar (283)
3,PUNJAB,43,Firozpur,237,Fazilka,35111,Asafwala (272)
3,PUNJAB,43,Firozpur,237,Fazilka,35112,Gharumi (271)
3,PUNJAB,43,Firozpur,237,Fazilka,35113,Pacca Chishti (264)
3,PUNJAB,43,Firozpur,237,Fazilka,35114,Ganj Bakhshani (265)
3,PUNJAB,43,Firozpur,237,Fazilka,35115,Choohriwala Chishti (263)
3,PUNJAB,43,Firozpur,237,Fazilka,35116,Muthianwali (262)
3,PUNJAB,43,Firozpur,237,Fazilka,35117,Karni Khera (248)
3,PUNJAB,43,Firozpur,237,Fazilka,35118,Sureshwala (247)
3,PUNJAB,43,Firozpur,237,Fazilka,35119,Rampura (245)
3,PUNJAB,43,Firozpur,237,Fazilka,35120,Banwala Hanwanta (244)
3,PUNJAB,43,Firozpur,237,Fazilka,35121,Beganwali (240)
3,PUNJAB,43,Firozpur,237,Fazilka,35122,Hiranwali (242)
3,PUNJAB,43,Firozpur,237,Fazilka,35123,Jandwala Kharta  (243)
3,PUNJAB,43,Firozpur,237,Fazilka,35124,Sabuana  (250)
3,PUNJAB,43,Firozpur,237,Fazilka,35125,Odian (249)
3,PUNJAB,43,Firozpur,237,Fazilka,35126,Karian  (261)
3,PUNJAB,43,Firozpur,237,Fazilka,35127,Khanwala  (260)
3,PUNJAB,43,Firozpur,237,Fazilka,35128,Siwana  (259)
3,PUNJAB,43,Firozpur,237,Fazilka,35129,Bandiwala (258)
3,PUNJAB,43,Firozpur,237,Fazilka,35130,Tilanwali (257)
3,PUNJAB,43,Firozpur,237,Fazilka,35131,Shehtirwala (256)
3,PUNJAB,43,Firozpur,237,Fazilka,35132,Muradwala Bhumgar (255)
3,PUNJAB,43,Firozpur,237,Fazilka,35133,Bareka  (254)
3,PUNJAB,43,Firozpur,237,Fazilka,35134,Kheowali Mustal Bare Ke  (253)
3,PUNJAB,43,Firozpur,237,Fazilka,35135,Lakhewali Mustal Qabul Shah (252)
3,PUNJAB,43,Firozpur,237,Fazilka,35136,Kabulshah Khuban (251)
3,PUNJAB,43,Firozpur,237,Fazilka,35137,Ramkot (141)
3,PUNJAB,43,Firozpur,237,Fazilka,35138,Azamwala (140)
3,PUNJAB,43,Firozpur,237,Fazilka,35139,Khippanwali  (139)
3,PUNJAB,43,Firozpur,237,Fazilka,35140,Ghallu  (138)
3,PUNJAB,43,Firozpur,237,Fazilka,35141,Bazidpur Katianwali (137)
3,PUNJAB,43,Firozpur,237,Fazilka,35142,Dangar Khera (131)
3,PUNJAB,43,Firozpur,237,Fazilka,35143,Nihal Khera (130)
3,PUNJAB,43,Firozpur,237,Fazilka,35144,Chuhriwala Dhana (129)
3,PUNJAB,43,Firozpur,237,Fazilka,35145,Patrewala (128)
3,PUNJAB,43,Firozpur,237,Fazilka,35146,Jandwala Mira Sangla (127)
3,PUNJAB,43,Firozpur,237,Fazilka,35147,Rupnagar (126)
3,PUNJAB,43,Firozpur,237,Fazilka,35148,Bakainwala  (125)
3,PUNJAB,43,Firozpur,237,Fazilka,35149,Koil Khera  (105)
3,PUNJAB,43,Firozpur,237,Fazilka,35150,Korianwali (CT)
3,PUNJAB,43,Firozpur,238,Abohar,35151,Diwan Khera(104)
3,PUNJAB,43,Firozpur,238,Abohar,35152,Panjawa (103)
3,PUNJAB,43,Firozpur,238,Abohar,35153,Gidranwali (94)
3,PUNJAB,43,Firozpur,238,Abohar,35154,Maujgarh (95)
3,PUNJAB,43,Firozpur,238,Abohar,35155,Tutwala (102)
3,PUNJAB,43,Firozpur,238,Abohar,35156,Jandwala Hanwanta  (96)
3,PUNJAB,43,Firozpur,238,Abohar,35157,Kaler Khera (100)
3,PUNJAB,43,Firozpur,238,Abohar,35158,Usman Khera (101)
3,PUNJAB,43,Firozpur,238,Abohar,35159,Gumjal (99)
3,PUNJAB,43,Firozpur,238,Abohar,35160,Paniwala Mahla (98)
3,PUNJAB,43,Firozpur,238,Abohar,35161,Bhanger Khera (97)
3,PUNJAB,43,Firozpur,238,Abohar,35162,Shergarh 88)
3,PUNJAB,43,Firozpur,238,Abohar,35163,Dhinganwali (89)
3,PUNJAB,43,Firozpur,238,Abohar,35164,Dalmir Khera (90)
3,PUNJAB,43,Firozpur,238,Abohar,35165,Daulatpura (93)
3,PUNJAB,43,Firozpur,238,Abohar,35166,Khuian Sarwar (107)
3,PUNJAB,43,Firozpur,238,Abohar,35167,Haripura (106)
3,PUNJAB,43,Firozpur,238,Abohar,35168,Danewala Satkosi  (124)
3,PUNJAB,43,Firozpur,238,Abohar,35169,Panjkosi  (123)
3,PUNJAB,43,Firozpur,238,Abohar,35170,Killianwali  (122)
3,PUNJAB,43,Firozpur,238,Abohar,35171,Saiyadwala (108)
3,PUNJAB,43,Firozpur,238,Abohar,35172,Sappanwali  (92)
3,PUNJAB,43,Firozpur,238,Abohar,35173,Patti Billa (91)
3,PUNJAB,43,Firozpur,238,Abohar,35174,Waryam Khera (87)
3,PUNJAB,43,Firozpur,238,Abohar,35175,Patti Amra Urf Patti Sadiq (86)
3,PUNJAB,43,Firozpur,238,Abohar,35176,Jhurar Khera (85)
3,PUNJAB,43,Firozpur,238,Abohar,35177,Rukanpura Urf Khui Khera (84)
3,PUNJAB,43,Firozpur,238,Abohar,35178,Dharampura (82)
3,PUNJAB,43,Firozpur,238,Abohar,35179,Alamgarh (109)
3,PUNJAB,43,Firozpur,238,Abohar,35180,Abohar (Rural) (121)
3,PUNJAB,43,Firozpur,238,Abohar,35181,Roherianwali (132)
3,PUNJAB,43,Firozpur,238,Abohar,35182,Buraj Muhar (120)
3,PUNJAB,43,Firozpur,238,Abohar,35183,Kikar Khera (81)
3,PUNJAB,43,Firozpur,238,Abohar,35184,Kandhwala Amarkot (83)
3,PUNJAB,43,Firozpur,238,Abohar,35185,Amarpura (79)
3,PUNJAB,43,Firozpur,238,Abohar,35186,Khatwan  (78)
3,PUNJAB,43,Firozpur,238,Abohar,35187,Sherewala (77)
3,PUNJAB,43,Firozpur,238,Abohar,35188,Rajpura (75)
3,PUNJAB,43,Firozpur,238,Abohar,35189,Wahabwala (76)
3,PUNJAB,43,Firozpur,238,Abohar,35190,Ramsara (80)
3,PUNJAB,43,Firozpur,238,Abohar,35191,Kala Tibba  (111)
3,PUNJAB,43,Firozpur,238,Abohar,35192,Azimgarh (110)
3,PUNJAB,43,Firozpur,238,Abohar,35193,Basian (113)
3,PUNJAB,43,Firozpur,238,Abohar,35194,Gobindgarh (119)
3,PUNJAB,43,Firozpur,238,Abohar,35195,Patti Taja (133)
3,PUNJAB,43,Firozpur,238,Abohar,35196,Dharangwala  (135)
3,PUNJAB,43,Firozpur,238,Abohar,35197,Kundal  (134)
3,PUNJAB,43,Firozpur,238,Abohar,35198,Bhangala (149)
3,PUNJAB,43,Firozpur,238,Abohar,35199,Ramgarh (150)
3,PUNJAB,43,Firozpur,238,Abohar,35200,Gaddan Doab (151)
3,PUNJAB,43,Firozpur,238,Abohar,35201,Chanan Khera (118)
3,PUNJAB,43,Firozpur,238,Abohar,35202,Baluana (115)
3,PUNJAB,43,Firozpur,238,Abohar,35203,Kera Khera (114)
3,PUNJAB,43,Firozpur,238,Abohar,35204,Malukpura (60)
3,PUNJAB,43,Firozpur,238,Abohar,35205,Jodhpura (59)
3,PUNJAB,43,Firozpur,238,Abohar,35206,Bahadar Khera (61)
3,PUNJAB,43,Firozpur,238,Abohar,35207,Dhaban Kokarian (63)
3,PUNJAB,43,Firozpur,238,Abohar,35208,Raipura (112)
3,PUNJAB,43,Firozpur,238,Abohar,35209,Rajanwali (64)
3,PUNJAB,43,Firozpur,238,Abohar,35210,Dotarianwali (65)
3,PUNJAB,43,Firozpur,238,Abohar,35211,Sardarpura (62)
3,PUNJAB,43,Firozpur,238,Abohar,35212,Mehrajpur (42)
3,PUNJAB,43,Firozpur,238,Abohar,35213,Sito Gunno (41)
3,PUNJAB,43,Firozpur,238,Abohar,35214,Sukchain (66)
3,PUNJAB,43,Firozpur,238,Abohar,35215,Khairpur (68)
3,PUNJAB,43,Firozpur,238,Abohar,35216,Bhagsar (67)
3,PUNJAB,43,Firozpur,238,Abohar,35217,Bhagu (73)
3,PUNJAB,43,Firozpur,238,Abohar,35218,Dodewala (74)
3,PUNJAB,43,Firozpur,238,Abohar,35219,Kularan (72)
3,PUNJAB,43,Firozpur,238,Abohar,35220,Rampura (71)
3,PUNJAB,43,Firozpur,238,Abohar,35221,Narainpura (70)
3,PUNJAB,43,Firozpur,238,Abohar,35222,Bishanpura (69)
3,PUNJAB,43,Firozpur,238,Abohar,35223,Himatpura(40)
3,PUNJAB,43,Firozpur,238,Abohar,35224,Khubban (38)
3,PUNJAB,43,Firozpur,238,Abohar,35225,Modi Khera (39)
3,PUNJAB,43,Firozpur,238,Abohar,35226,Bazidpura  (21)
3,PUNJAB,44,Muktsar,239,Malout,35227,Kandu Khera (20)
3,PUNJAB,44,Muktsar,239,Malout,35228,Bhittiwala (24)
3,PUNJAB,44,Muktsar,239,Malout,35229,Tarmala (22)
3,PUNJAB,44,Muktsar,239,Malout,35230,Roranwali (23)
3,PUNJAB,44,Muktsar,239,Malout,35231,Fatuhi Khera (36)
3,PUNJAB,44,Muktsar,239,Malout,35232,Kutianwali (37)
3,PUNJAB,44,Muktsar,239,Malout,35233,Khema Khera (43)
3,PUNJAB,44,Muktsar,239,Malout,35234,Phulu Khera (44)
3,PUNJAB,44,Muktsar,239,Malout,35235,Arniwala Waziran (45)
3,PUNJAB,44,Muktsar,239,Malout,35236,kanganpura (49)
3,PUNJAB,44,Muktsar,239,Malout,35237,Mehmud Khera (50)
3,PUNJAB,44,Muktsar,239,Malout,35238,Farid Khera (51)
3,PUNJAB,44,Muktsar,239,Malout,35239,Mahni Khera (52)
3,PUNJAB,44,Muktsar,239,Malout,35240,Shamkot (53)
3,PUNJAB,44,Muktsar,239,Malout,35241,Kolianwali (54)
3,PUNJAB,44,Muktsar,239,Malout,35242,Burj Sidhwan (55)
3,PUNJAB,44,Muktsar,239,Malout,35243,Dabwali Dhab (56)
3,PUNJAB,44,Muktsar,239,Malout,35244,Gurusar Jodha (58)
3,PUNJAB,44,Muktsar,239,Malout,35245,Pakki Tibbi (116)
3,PUNJAB,44,Muktsar,239,Malout,35246,Katianwali (117)
3,PUNJAB,44,Muktsar,239,Malout,35247,Kabarwala (57)
3,PUNJAB,44,Muktsar,239,Malout,35248,Karamgarh (155)
3,PUNJAB,44,Muktsar,239,Malout,35249,Bhagwanpura (154)
3,PUNJAB,44,Muktsar,239,Malout,35250,Sarawan Bodla(153)
3,PUNJAB,44,Muktsar,239,Malout,35251,Aspal (152)
3,PUNJAB,44,Muktsar,239,Malout,35252,Alamwala (172)
3,PUNJAB,44,Muktsar,239,Malout,35253,Ratta Khera (173)
3,PUNJAB,44,Muktsar,239,Malout,35254,Bodiwala Kharak Singh (174)
3,PUNJAB,44,Muktsar,239,Malout,35255,Raniwala (175)
3,PUNJAB,44,Muktsar,239,Malout,35256,Patti  Karam (148)
3,PUNJAB,44,Muktsar,239,Malout,35257,Ratta Tibba (147)
3,PUNJAB,44,Muktsar,239,Malout,35258,Mohlan (176)
3,PUNJAB,44,Muktsar,239,Malout,35259,Midda (186)
3,PUNJAB,44,Muktsar,239,Malout,35260,Paniwala Fatta (185)
3,PUNJAB,44,Muktsar,239,Malout,35261,Urang (197)
3,PUNJAB,44,Muktsar,239,Malout,35262,Bham (201)
3,PUNJAB,44,Muktsar,239,Malout,35263,Khunan Kalan (195)
3,PUNJAB,44,Muktsar,239,Malout,35264,Lakkarwala (194)
3,PUNJAB,44,Muktsar,239,Malout,35265,Tarkhanwala (196)
3,PUNJAB,44,Muktsar,239,Malout,35266,Shergarh Gian Singh (187)
3,PUNJAB,44,Muktsar,239,Malout,35267,Bhalerian (188)
3,PUNJAB,44,Muktsar,239,Malout,35268,Khane Ki Dhab (189)
3,PUNJAB,44,Muktsar,239,Malout,35269,Sanoke (193)
3,PUNJAB,44,Muktsar,239,Malout,35270,Ramnagar Khazan Singh (192)
3,PUNJAB,44,Muktsar,239,Malout,35271,Jhorar (190)
3,PUNJAB,44,Muktsar,239,Malout,35272,Aulakh (191)
3,PUNJAB,44,Muktsar,239,Malout,35273,Enakhera (170)
3,PUNJAB,44,Muktsar,239,Malout,35274,Virk Khera (171)
3,PUNJAB,44,Muktsar,239,Malout,35275,Malout (Rural) (156)
3,PUNJAB,44,Muktsar,239,Malout,35276,Katorewala (169)
3,PUNJAB,44,Muktsar,239,Malout,35277,Malwala (168)
3,PUNJAB,44,Muktsar,239,Malout,35278,Jandwala Charat Singh (167)
3,PUNJAB,44,Muktsar,239,Malout,35279,Sheikhu (166)
3,PUNJAB,44,Muktsar,239,Malout,35280,Danewala (165)
3,PUNJAB,44,Muktsar,239,Malout,35281,Ghumar Khera (164)
3,PUNJAB,44,Muktsar,239,Malout,35282,Kingra (163)
